name,issns,active,withdrawn_date,withdrawal_reason
Revista Colombiana de Cirugía,2619-6107;2011-7582,true,,
Pedagogía y Saberes,0121-2494,true,,
Historia y MEMORIA,2027-5137,true,,
Enunciación,0122-6339;2248-6798,true,,
Revista Interamericana de Bibliotecología,0120-0976;2538-9866,true,,
Revista de Estudios Sociales,0123-885X,true,,
International Journal of Psychological Research,2011-2084,true,,
Entramado,2539-0279;1900-3803,true,,
"Revista Latinoamericana de Ciencias Sociales, Niñez y Juventud",2027-7679;1692-715X,true,,
Territorios,2215-7484;0123-8418,true,,
Lecturas de Economía,0120-2596,true,,
Perspectiva Geográfica,0123-3769,true,,
Forma y Función,0120-338X,true,,
"Íkala, Revista de Lenguaje y Cultura",0123-3432,true,,
Palabra Clave,2027-534X;0122-8285,true,,
Revista de Economía Institucional,0124-5996,true,,
Lingüística y Literatura,2422-3174;0120-5587,true,,
Novum Jus,2500-8692;1692-6013,true,,
Revista eleuthera,2011-4532,true,,
Praxis & Saber,2216-0159,true,,
Lenguaje,0120-3479;2539-3804,true,,
Tendencias,0124-8693;2539-0554,true,,
"Tecné, Episteme y Didaxis: TED",0121-3814,true,,
Investigación y Desarrollo,2011-7574;0121-3261,true,,
Revista de Economía del Caribe,2145-9363;2011-2106,true,,
Revista Latinoamericana de Bioética,1657-4702;2462-859X,true,,
Zona Próxima,2145-9444,true,,
Estudios de Filosofía,0121-3628,true,,
CES Medicina Veterinaria y Zootecnia,1900-9607,false,2024-03-31,suspended in SciELO collection col
Cuestiones Teológicas,0120-131X,false,2024-03-31,suspended in SciELO collection col
Revista Colombiana de Cancerología,0123-9015,false,2024-03-31,suspended in SciELO collection col
CES Odontología,0120-971X,false,2024-03-31,suspended in SciELO collection col
Revista de Medicina Veterinaria,0122-9354;2389-8526,false,2024-03-31,suspended in SciELO collection col
Universitas Medica,2011-0839;0041-9095,false,2024-03-31,suspended in SciELO collection col
AD-minister,1692-0279,false,2024-03-31,suspended in SciELO collection col
